event,label,time_month
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.05
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.10.31
sandy,real,2012.11.03
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.10.30
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.10.31
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.05
sandy,real,2012.10.31
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.05
sandy,real,2012.11.05
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.10.31
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.05
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.10.31
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.10.29
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.28
sandy,real,2012.10.30
sandy,real,2012.10.30
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.05
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.05
sandy,real,2012.11.02
sandy,real,2012.11.01
sandy,real,2012.11.04
sandy,real,2012.11.01
sandy,real,2012.11.01
sandy,real,2012.11.03
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.02
sandy,real,2012.11.03
sandy,real,2012.11.03
sandy,real,2012.11.01
sandy,real,2012.11.02
sandy,real,2012.11.04
sandy,real,2012.11.01
